,Unnamed: 0,Article,Sentence,Sentence Position,Sentence Length,Numeric Data,Thematic Words,Entropy,POS tags,TF-ISF,Aggregate Score,Busy Path,Title,Label
255,255,A18,S3,0.77,0.79,0.0,0.47,0.45,0.38,0.29,0.97,0.52,0.08,1.0
256,256,A18,S4,0.69,0.77,0.0,0.94,0.91,0.74,0.57,0.85,0.78,0.83,0.923
257,257,A18,S5,0.62,0.94,0.0,0.72,0.78,0.62,0.48,0.82,0.87,1.0,0.923
258,258,A18,S6,0.54,0.88,0.0,0.53,0.57,0.44,0.33,0.82,0.91,0.42,0.91
259,259,A18,S7,0.46,0.79,0.0,0.41,0.36,0.37,0.23,0.87,0.78,0.42,0.877
260,260,A18,S8,0.38,0.63,0.0,0.22,0.27,0.24,0.14,0.92,0.48,0.0,0.885
261,261,A18,S9,0.31,0.97,0.0,0.72,0.63,0.57,0.4,0.9,0.83,0.75,0.923
262,262,A18,S10,0.23,0.66,0.0,0.25,0.28,0.17,0.22,0.89,0.57,0.17,0.868
263,263,A18,S11,0.15,0.7,0.0,0.31,0.31,0.23,0.18,0.98,0.39,0.25,0.879
264,264,A18,S12,0.08,0.72,0.0,0.41,0.49,0.26,0.18,0.94,0.7,0.33,0.896
265,265,A18,S13,0.0,0.59,0.0,1.0,1.0,1.0,1.0,0.62,1.0,0.67,0.906
266,266,A18,S14,0.08,0.9,0.0,0.59,0.5,0.49,0.32,0.97,0.43,0.33,0.898
267,267,A18,S15,0.15,0.72,0.0,0.41,0.41,0.26,0.17,1.0,0.35,0.08,0.897
268,268,A18,S16,0.23,0.92,0.0,0.75,0.73,0.64,0.45,0.9,0.74,0.92,0.914
269,269,A18,S17,0.31,0.83,0.5,0.81,0.8,0.71,0.56,0.79,0.87,0.83,0.906
270,270,A18,S18,0.38,0.63,0.0,0.25,0.3,0.23,0.12,0.89,0.61,0.25,0.888
271,271,A18,S19,0.46,0.66,0.0,0.22,0.26,0.19,0.15,0.89,0.61,0.17,0.883
272,272,A18,S20,0.54,0.61,0.0,0.25,0.29,0.19,0.1,0.88,0.61,0.25,0.87
273,273,A18,S21,0.62,0.94,0.0,0.59,0.56,0.54,0.4,0.9,0.87,0.58,0.91
274,274,A18,S22,0.69,0.61,0.0,0.19,0.23,0.17,0.14,0.87,0.61,0.0,0.858
275,275,A18,S23,0.77,0.77,0.0,0.38,0.34,0.35,0.25,0.93,0.65,0.17,0.891
276,276,A18,S24,0.85,0.59,0.0,0.22,0.2,0.14,0.12,0.89,0.61,0.0,0.855
277,277,A18,S25,0.92,0.7,1.0,0.28,0.32,0.19,0.21,0.99,0.43,0.08,0.855
278,278,A18,S26,1.0,0.72,0.0,0.34,0.35,0.29,0.18,0.98,0.39,0.17,0.882
279,279,A19,S1,0.96,0.73,0.5,0.77,0.86,0.8,0.59,0.83,0.83,0.67,0.913
280,280,A19,S2,0.93,0.98,0.0,0.58,0.62,0.47,0.34,0.79,0.93,0.44,0.921
281,281,A19,S3,0.89,0.98,0.0,0.58,0.57,0.56,0.33,0.91,0.72,0.44,0.912
282,282,A19,S4,0.86,0.76,0.0,0.33,0.37,0.27,0.15,0.92,0.7,0.17,0.911
283,283,A19,S5,0.82,0.7,0.0,0.28,0.29,0.26,0.12,0.91,0.7,0.17,0.88
284,284,A19,S6,0.79,0.82,0.0,0.37,0.36,0.37,0.21,0.88,0.72,0.33,0.91
285,285,A19,S7,0.75,0.77,0.0,0.35,0.35,0.29,0.2,0.93,0.67,0.11,0.906
286,286,A19,S8,0.71,0.95,0.0,0.61,0.64,0.6,0.44,0.82,0.85,0.33,0.911
287,287,A19,S9,0.68,0.86,0.0,0.44,0.51,0.37,0.26,0.99,0.54,0.22,0.922
288,288,A19,S10,0.64,0.76,0.0,0.35,0.41,0.26,0.17,0.97,0.65,0.22,0.926
289,289,A19,S11,0.61,0.92,0.0,0.67,0.72,0.61,0.36,0.86,0.74,0.33,0.988
290,290,A19,S12,0.57,0.65,0.0,0.23,0.23,0.14,0.14,0.9,0.74,0.17,0.888
291,291,A19,S13,0.54,0.61,0.0,0.16,0.15,0.11,0.09,0.79,0.87,0.11,0.854
292,292,A19,S14,0.5,0.77,0.0,0.28,0.28,0.27,0.26,1.0,0.54,0.11,0.898
293,293,A19,S15,0.46,0.56,0.0,0.96,1.0,1.0,1.0,0.8,0.93,0.5,0.914
294,294,A19,S16,0.43,0.91,0.0,0.51,0.56,0.42,0.24,0.94,0.72,0.17,0.916
295,295,A19,S17,0.39,0.62,0.0,0.18,0.18,0.14,0.09,0.79,0.89,0.11,0.874
296,296,A19,S18,0.36,0.92,0.5,0.33,0.39,0.42,0.36,0.98,0.78,0.17,0.888
297,297,A19,S19,0.32,0.64,0.0,0.19,0.18,0.2,0.11,0.84,0.85,0.06,0.849
298,298,A19,S20,0.29,0.83,1.0,0.32,0.33,0.45,0.31,0.96,0.69,0.11,0.892
299,299,A19,S21,0.25,0.58,0.0,0.09,0.09,0.15,0.1,0.73,0.91,0.06,0.83
300,300,A19,S22,0.21,0.71,0.0,0.23,0.25,0.3,0.19,0.98,0.54,0.06,0.874
301,301,A19,S23,0.18,0.91,0.5,0.58,0.48,0.67,0.54,0.94,0.65,0.28,0.91
302,302,A19,S24,0.14,0.94,0.5,0.58,0.41,0.66,0.69,0.87,0.74,0.56,0.898
303,303,A19,S25,0.11,0.65,0.0,0.23,0.18,0.18,0.14,0.9,0.74,0.11,0.873
304,304,A19,S26,0.07,0.92,0.0,0.49,0.49,0.54,0.29,0.98,0.67,0.28,0.9
305,305,A19,S27,0.04,0.98,0.0,0.65,0.67,0.52,0.31,0.89,0.76,0.61,0.917
306,306,A19,S28,0.0,0.64,0.0,1.0,0.88,0.85,0.67,0.8,0.81,1.0,0.922
307,307,A19,S29,0.04,0.76,0.0,0.35,0.37,0.3,0.15,0.94,0.69,0.28,0.912
308,308,A19,S30,0.07,0.73,0.0,0.3,0.33,0.25,0.29,0.9,0.83,0.0,0.855
309,309,A19,S31,0.11,0.62,0.0,0.12,0.16,0.27,0.13,0.84,0.8,0.0,0.874
310,310,A19,S32,0.14,0.79,0.0,0.28,0.34,0.32,0.28,0.97,0.61,0.11,0.895
311,311,A19,S33,0.18,0.56,0.0,0.14,0.13,0.08,0.06,0.66,1.0,0.06,0.801
312,312,A19,S34,0.21,0.62,0.0,0.16,0.16,0.21,0.12,0.83,0.81,0.0,0.85
313,313,A19,S35,0.25,0.8,0.0,0.39,0.45,0.31,0.19,0.97,0.59,0.28,0.9
314,314,A19,S36,0.29,0.71,0.5,0.26,0.26,0.21,0.18,0.96,0.67,0.06,0.861
315,315,A19,S37,0.32,0.67,0.0,0.19,0.22,0.22,0.14,0.87,0.81,0.06,0.889
316,316,A19,S38,0.36,0.89,0.0,0.37,0.43,0.4,0.36,0.98,0.67,0.11,0.883
317,317,A19,S39,0.39,0.64,0.0,0.16,0.21,0.19,0.1,0.81,0.85,0.11,0.857
318,318,A19,S40,0.43,0.76,0.0,0.33,0.33,0.26,0.21,0.95,0.65,0.22,0.893
319,319,A19,S41,0.46,0.82,0.0,0.75,0.8,0.63,0.42,0.79,0.89,0.44,0.914
320,320,A19,S42,0.5,0.97,0.5,0.53,0.61,0.48,0.28,0.84,0.81,0.28,0.916
321,321,A19,S43,0.54,0.76,0.5,0.3,0.27,0.33,0.2,0.91,0.76,0.11,0.893
322,322,A19,S44,0.57,0.74,0.0,0.3,0.24,0.28,0.19,0.92,0.72,0.11,0.896
323,323,A19,S45,0.61,0.74,0.0,0.3,0.32,0.29,0.16,0.97,0.57,0.06,0.887
324,324,A19,S46,0.64,0.76,0.0,0.33,0.32,0.24,0.17,0.94,0.69,0.06,0.911
325,325,A19,S47,0.68,0.79,0.0,0.37,0.37,0.34,0.19,0.99,0.59,0.17,0.905
326,326,A19,S48,0.71,0.85,0.0,0.4,0.46,0.39,0.21,0.89,0.81,0.39,0.91
327,327,A19,S49,0.75,0.65,0.0,0.88,0.9,0.84,0.65,0.75,0.93,0.39,0.931
328,328,A19,S50,0.79,0.8,0.0,0.65,0.71,0.69,0.53,0.83,0.76,0.39,0.92
329,329,A19,S51,0.82,0.73,0.0,0.28,0.33,0.29,0.18,0.95,0.65,0.22,0.9
330,330,A19,S52,0.86,0.62,0.5,0.14,0.17,0.13,0.12,0.81,0.81,0.22,0.862
331,331,A19,S53,0.89,0.76,0.0,0.33,0.3,0.28,0.32,0.87,0.87,0.0,0.87
332,332,A19,S54,0.93,0.94,0.5,0.61,0.63,0.58,0.4,0.93,0.72,0.39,0.919
333,333,A19,S55,0.96,0.77,0.0,0.88,0.81,0.75,0.69,0.77,0.87,0.72,0.91
334,334,A19,S56,1.0,0.71,0.0,0.21,0.2,0.2,0.2,0.97,0.65,0.0,0.867
335,335,A20,S1,0.8,0.99,1.0,0.74,0.57,0.6,0.45,0.97,0.44,1.0,0.903
336,336,A20,S2,0.6,0.6,0.0,0.19,0.18,0.15,0.19,0.74,1.0,0.07,0.834
337,337,A20,S3,0.4,0.9,0.0,0.87,0.75,0.66,0.55,1.0,0.22,0.53,0.925
338,338,A20,S4,0.2,0.9,0.0,0.68,0.65,0.7,0.58,0.95,0.33,0.53,1.0
339,339,A20,S5,0.0,0.82,1.0,0.48,0.46,0.27,0.29,0.93,0.56,0.47,0.901
340,340,A20,S6,0.2,0.97,0.0,0.55,0.58,0.51,0.52,0.98,0.44,0.47,0.903
341,341,A20,S7,0.4,0.82,1.0,0.48,0.38,0.4,0.29,0.88,0.78,0.4,0.875
342,342,A20,S8,0.6,0.6,0.0,0.97,1.0,0.92,1.0,0.89,0.78,0.4,0.91
343,343,A20,S9,0.8,0.71,0.0,1.0,0.89,1.0,0.88,0.93,0.67,0.53,0.913
344,344,A20,S10,1.0,0.99,0.0,0.68,0.59,0.57,0.53,0.96,0.56,0.47,0.916
345,345,A21,S1,0.8,0.59,0.0,0.94,1.0,1.0,1.0,0.82,0.78,1.0,0.967
346,346,A21,S2,0.6,0.66,0.0,1.0,0.97,0.85,0.96,0.89,0.67,0.4,0.924
347,347,A21,S3,0.4,0.76,0.0,0.86,0.75,0.99,0.81,0.94,0.67,0.6,0.919
348,348,A21,S4,0.2,0.89,0.0,0.77,0.67,0.7,0.89,0.93,0.44,0.7,0.888
349,349,A21,S5,0.0,0.97,0.0,0.74,0.59,0.52,0.45,0.97,0.56,0.5,0.901
350,350,A21,S6,0.2,0.86,0.0,0.4,0.43,0.38,0.41,0.93,0.56,0.3,0.881
351,351,A21,S7,0.4,0.82,0.0,0.34,0.38,0.47,0.4,0.93,0.67,0.1,0.889
352,352,A21,S8,0.6,0.93,0.0,0.63,0.52,0.53,0.46,1.0,0.44,0.5,0.898
353,353,A21,S9,0.8,0.59,1.0,0.2,0.18,0.12,0.12,0.64,1.0,0.2,0.831
354,354,A21,S10,1.0,0.93,1.0,0.6,0.54,0.4,0.66,0.97,0.44,0.2,0.894
355,355,A22,S1,0.94,0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,1.0,0.924
356,356,A22,S2,0.88,0.67,0.0,0.24,0.27,0.17,0.2,0.86,0.81,0.2,0.867
357,357,A22,S3,0.82,0.58,0.0,0.14,0.12,0.11,0.15,0.72,0.91,0.07,0.811
358,358,A22,S4,0.76,0.83,0.0,0.42,0.47,0.39,0.31,0.9,0.59,0.47,0.975
359,359,A22,S5,0.71,0.92,0.0,0.48,0.53,0.46,0.46,0.97,0.44,0.47,1.0
360,360,A22,S6,0.65,0.81,0.0,0.42,0.38,0.37,0.36,0.96,0.44,0.2,0.909
361,361,A22,S7,0.59,0.94,0.0,0.56,0.49,0.52,0.46,0.94,0.41,0.27,0.905
362,362,A22,S8,0.53,0.6,0.0,0.2,0.18,0.14,0.16,0.79,0.84,0.13,0.854
363,363,A22,S9,0.47,0.65,0.0,0.26,0.24,0.21,0.22,0.91,0.62,0.13,0.872
364,364,A22,S10,0.41,0.94,0.0,0.42,0.47,0.56,0.49,0.98,0.28,0.33,0.905
365,365,A22,S11,0.35,0.71,0.0,0.3,0.36,0.25,0.22,0.91,0.59,0.07,0.879
366,366,A22,S12,0.29,0.72,0.0,0.28,0.32,0.27,0.25,0.9,0.69,0.13,0.87
367,367,A22,S13,0.24,0.69,0.0,0.26,0.27,0.26,0.22,0.89,0.62,0.2,0.895
368,368,A22,S14,0.18,0.85,0.0,0.32,0.43,0.39,0.44,0.97,0.44,0.2,0.891
369,369,A22,S15,0.12,0.74,0.0,0.18,0.24,0.27,0.36,0.93,0.5,0.0,0.889
370,370,A22,S16,0.06,0.94,0.0,0.42,0.51,0.43,0.52,0.87,0.66,0.27,0.922
371,371,A22,S17,0.0,0.6,0.0,0.06,0.15,0.18,0.21,0.82,0.75,0.0,0.857
372,372,A22,S18,0.06,0.81,0.0,0.4,0.44,0.37,0.28,0.9,0.5,0.4,0.914
373,373,A22,S19,0.12,0.85,0.0,0.34,0.35,0.38,0.43,0.92,0.44,0.13,0.889
374,374,A22,S20,0.18,0.97,0.0,0.54,0.66,0.52,0.54,0.8,0.81,0.4,0.924
375,375,A22,S21,0.24,0.78,0.0,0.28,0.3,0.34,0.31,0.88,0.56,0.27,0.885
376,376,A22,S22,0.29,0.97,0.0,0.44,0.49,0.6,0.55,0.94,0.44,0.13,0.906
377,377,A22,S23,0.35,0.6,0.0,0.18,0.22,0.14,0.15,0.79,0.88,0.07,0.874
378,378,A22,S24,0.41,0.76,0.0,0.24,0.32,0.33,0.31,0.91,0.59,0.2,0.905
379,379,A22,S25,0.47,0.81,0.0,0.38,0.43,0.33,0.31,0.89,0.69,0.4,0.92
380,380,A22,S26,0.53,0.85,1.0,0.66,0.65,0.63,0.72,0.83,0.69,0.53,0.931
381,381,A22,S27,0.59,0.79,0.0,0.32,0.38,0.33,0.33,0.93,0.53,0.13,0.902
382,382,A22,S28,0.65,0.81,0.0,0.3,0.38,0.31,0.36,0.92,0.47,0.13,0.895
383,383,A22,S29,0.71,0.63,0.0,0.2,0.21,0.2,0.16,0.79,0.84,0.2,0.868
384,384,A22,S30,0.76,0.97,0.0,0.44,0.57,0.54,0.66,0.91,0.59,0.27,0.914
385,385,A22,S31,0.82,0.97,0.0,0.42,0.46,0.57,0.71,0.9,0.69,0.27,0.9
386,386,A22,S32,0.88,0.81,0.0,0.36,0.4,0.41,0.35,0.99,0.25,0.13,0.895
387,387,A22,S33,0.94,0.96,0.0,0.44,0.47,0.67,0.52,1.0,0.31,0.27,0.91
388,388,A22,S34,1.0,0.6,0.0,0.2,0.19,0.18,0.14,0.81,0.81,0.0,0.849
389,389,A23,S1,0.82,0.64,0.0,0.26,0.28,0.24,0.16,0.86,0.88,0.7,0.976
390,390,A23,S2,0.64,0.62,0.0,0.29,0.25,0.25,0.16,0.82,1.0,1.0,1.0
391,391,A23,S3,0.45,0.59,0.0,0.14,0.17,0.2,0.15,0.79,1.0,0.3,1.0
392,392,A23,S4,0.27,0.9,0.5,0.6,0.64,0.73,0.64,0.9,0.75,0.2,0.904
393,393,A23,S5,0.09,0.59,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6,0.903
394,394,A23,S6,0.09,0.93,0.0,0.55,0.53,0.61,0.42,1.0,0.5,0.2,0.915
395,395,A23,S7,0.27,0.74,0.0,0.33,0.38,0.37,0.28,0.88,0.88,0.3,0.906
396,396,A23,S8,0.45,0.92,0.0,0.64,0.64,0.68,0.63,0.97,0.38,0.2,0.9
397,397,A23,S9,0.64,0.82,0.0,0.45,0.46,0.37,0.3,0.92,0.88,0.3,0.909
398,398,A23,S10,0.82,0.98,0.0,0.69,0.71,0.59,0.51,0.87,0.88,0.4,0.909
399,399,A23,S11,1.0,0.82,0.0,0.36,0.47,0.38,0.33,0.97,0.62,0.4,0.898
400,400,A24,S1,0.85,0.79,0.0,0.42,0.37,0.4,0.39,0.96,0.27,0.0,0.97
401,401,A24,S2,0.69,0.99,1.0,0.71,0.62,0.56,0.62,1.0,0.27,0.0,1.0
402,402,A24,S3,0.54,0.79,0.0,0.42,0.42,0.5,0.34,0.9,0.45,0.0,0.895
403,403,A24,S4,0.38,0.71,1.0,0.29,0.32,0.27,0.31,0.9,0.55,0.0,0.868
404,404,A24,S5,0.23,0.88,0.0,0.67,0.51,0.58,0.36,0.9,0.55,1.0,0.88
405,405,A24,S6,0.08,0.74,0.0,0.42,0.34,0.32,0.31,0.87,0.55,0.14,0.885
406,406,A24,S7,0.08,0.96,0.0,0.79,0.58,0.66,0.46,0.91,0.64,0.29,0.875
407,407,A24,S8,0.23,0.62,1.0,1.0,1.0,1.0,1.0,0.73,1.0,0.57,0.904
408,408,A24,S9,0.38,0.62,0.0,0.29,0.23,0.23,0.2,0.79,0.73,0.0,0.874
409,409,A24,S10,0.54,0.71,0.0,0.25,0.32,0.37,0.36,0.93,0.36,0.0,0.872
410,410,A24,S11,0.69,0.76,0.5,0.96,0.9,1.0,0.94,0.71,0.91,0.14,0.896
411,411,A24,S12,0.85,0.85,0.0,0.46,0.46,0.53,0.42,0.94,0.45,0.14,0.906
412,412,A24,S13,1.0,0.9,0.0,0.71,0.75,0.73,0.62,0.87,0.73,0.29,0.889
413,413,A25,S1,0.71,0.79,0.0,0.82,0.85,0.9,0.99,0.94,0.33,1.0,0.971
414,414,A25,S2,0.43,0.66,0.0,1.0,1.0,1.0,1.0,0.86,0.5,0.62,0.935
415,415,A25,S3,0.14,0.92,0.0,0.64,0.63,0.52,0.52,0.91,0.33,0.31,0.909
416,416,A25,S4,0.14,0.84,0.0,0.43,0.54,0.4,0.5,0.88,0.5,0.0,0.891
417,417,A25,S5,0.43,0.66,0.0,0.25,0.33,0.27,0.38,0.79,1.0,0.0,0.846
418,418,A25,S6,0.71,0.89,0.0,0.61,0.78,0.63,0.83,1.0,0.17,0.15,0.912
419,419,A25,S7,1.0,1.0,1.0,0.68,0.68,0.59,0.6,0.94,0.17,0.38,0.927
420,420,A26,S1,0.89,0.71,0.0,0.31,0.25,0.26,0.23,0.94,0.6,1.0,0.877
421,421,A26,S2,0.79,0.8,0.0,0.47,0.39,0.4,0.28,1.0,0.67,0.14,0.894
422,422,A26,S3,0.68,0.78,0.0,0.25,0.33,0.36,0.3,0.96,0.67,0.71,0.987
423,423,A26,S4,0.58,0.76,1.0,0.42,0.27,0.25,0.3,1.0,0.53,0.0,1.0
424,424,A26,S5,0.47,0.63,0.0,0.97,0.93,0.95,0.8,0.81,0.87,0.86,0.917
425,425,A26,S6,0.37,0.84,0.0,0.47,0.4,0.37,0.32,0.94,0.6,0.86,0.915
426,426,A26,S7,0.26,0.56,0.0,0.14,0.1,0.1,0.1,0.73,1.0,0.14,0.855
427,427,A26,S8,0.16,0.61,0.0,0.14,0.17,0.19,0.16,0.82,0.93,0.0,0.884
428,428,A26,S9,0.05,0.78,0.0,0.44,0.36,0.33,0.3,0.98,0.67,0.29,0.889
429,429,A26,S10,0.05,0.56,0.0,0.14,0.12,0.1,0.11,0.74,0.93,0.0,0.831
430,430,A26,S11,0.16,0.63,0.0,0.22,0.21,0.12,0.17,0.87,0.8,0.0,0.857
431,431,A26,S12,0.26,0.65,0.0,0.14,0.2,0.16,0.22,0.91,0.73,0.14,0.854
432,432,A26,S13,0.37,0.93,0.0,0.56,0.6,0.57,0.58,0.89,0.8,0.14,0.917
433,433,A26,S14,0.47,0.76,0.0,0.42,0.37,0.32,0.23,0.91,0.73,1.0,0.903
434,434,A26,S15,0.58,0.93,0.0,0.64,0.46,0.43,0.45,0.98,0.53,0.43,0.908
435,435,A26,S16,0.68,0.56,0.0,1.0,1.0,1.0,1.0,0.76,0.93,0.86,0.898
436,436,A26,S17,0.79,0.92,0.0,0.56,0.46,0.74,0.66,0.92,0.73,0.29,0.891
437,437,A26,S18,0.89,0.97,0.0,0.69,0.64,0.6,0.47,0.89,0.87,0.71,0.889
438,438,A26,S19,1.0,0.8,0.0,0.39,0.31,0.27,0.33,0.98,0.53,0.43,0.889
439,439,A27,S1,0.8,0.52,0.0,0.02,0.03,0.03,0.04,0.33,1.0,0.0,0.731
440,440,A27,S2,0.6,0.82,0.0,0.75,0.73,0.79,0.62,1.0,0.67,1.0,0.938
441,441,A27,S3,0.4,0.96,0.0,0.68,0.65,0.51,0.39,1.0,0.56,0.73,1.0
442,442,A27,S4,0.2,0.52,0.0,1.0,1.0,1.0,1.0,0.77,1.0,0.73,0.941
443,443,A27,S5,0.0,0.86,0.0,0.48,0.42,0.37,0.4,0.89,0.89,0.2,0.908
444,444,A27,S6,0.2,0.92,0.0,0.64,0.65,0.56,0.65,0.94,0.56,0.4,0.931
445,445,A27,S7,0.4,0.96,0.0,0.57,0.61,0.52,0.42,0.93,0.67,0.53,0.954
446,446,A27,S8,0.6,0.84,0.0,0.36,0.35,0.3,0.26,0.84,0.89,0.33,0.918
447,447,A27,S9,0.8,0.94,0.0,0.59,0.6,0.53,0.53,0.9,0.78,0.67,0.93
448,448,A27,S10,1.0,0.72,0.0,0.18,0.22,0.23,0.2,0.67,1.0,0.2,0.875
449,449,A28,S1,0.85,0.85,0.0,0.69,0.77,0.71,0.66,0.97,0.7,1.0,0.898
450,450,A28,S2,0.69,0.75,0.0,0.31,0.36,0.34,0.37,0.91,1.0,0.11,0.963
451,451,A28,S3,0.54,0.68,0.0,0.22,0.24,0.3,0.28,0.85,1.0,0.11,0.897
452,452,A28,S4,0.38,0.85,0.0,0.58,0.75,0.72,0.8,1.0,0.5,0.44,0.92
453,453,A28,S5,0.23,0.8,0.0,0.56,0.76,0.63,0.84,0.99,0.5,0.89,0.918
454,454,A28,S6,0.08,0.65,0.0,1.0,1.0,1.0,1.0,0.99,0.5,1.0,0.91
455,455,A28,S7,0.08,0.8,0.0,0.72,0.74,0.73,0.72,1.0,0.5,1.0,0.92
456,456,A28,S8,0.23,0.93,0.0,0.64,0.74,0.62,0.65,0.88,0.8,0.44,0.902
457,457,A28,S9,0.38,0.75,0.0,0.28,0.37,0.35,0.31,0.87,1.0,0.67,0.885
458,458,A28,S10,0.54,0.68,1.0,0.81,0.91,0.71,0.9,0.94,0.6,0.67,0.924
459,459,A28,S11,0.69,0.62,0.0,0.78,0.89,0.86,0.95,0.98,0.7,0.78,0.92
460,460,A28,S12,0.85,0.62,1.0,0.19,0.2,0.19,0.3,0.84,1.0,0.0,0.886
461,461,A28,S13,1.0,0.68,1.0,0.25,0.28,0.17,0.26,0.85,0.8,0.33,0.881
462,462,A29,S1,0.86,0.95,0.0,0.54,0.53,0.5,0.35,1.0,0.55,1.0,0.993
463,463,A29,S2,0.71,0.76,0.0,0.88,0.7,0.84,0.58,0.98,0.64,0.25,1.0
464,464,A29,S3,0.57,1.0,0.0,0.69,0.73,0.52,0.35,0.92,0.82,0.88,0.914
465,465,A29,S4,0.43,0.89,0.0,0.5,0.5,0.42,0.37,0.97,0.55,0.0,0.885
466,466,A29,S5,0.29,0.62,0.0,0.19,0.2,0.16,0.1,0.81,1.0,0.0,0.853
467,467,A29,S6,0.14,0.7,0.0,0.92,0.79,0.98,0.63,0.98,0.55,0.5,0.949
468,468,A29,S7,0.0,0.76,0.0,0.38,0.35,0.28,0.25,0.88,1.0,0.0,0.863
469,469,A29,S8,0.14,0.59,0.0,0.19,0.18,0.14,0.08,0.77,1.0,0.0,0.848
470,470,A29,S9,0.29,0.84,0.0,0.38,0.44,0.34,0.23,0.95,0.82,0.5,0.892
471,471,A29,S10,0.43,0.54,0.0,0.0,0.05,0.03,0.08,0.68,1.0,0.0,0.734
472,472,A29,S11,0.57,0.54,0.0,0.92,1.0,1.0,0.79,0.91,0.91,0.62,0.916
473,473,A29,S12,0.71,0.65,0.0,1.0,0.88,1.0,1.0,0.81,0.91,0.12,0.901
474,474,A29,S13,0.86,0.84,0.0,0.35,0.37,0.41,0.25,0.98,0.64,0.12,0.879
475,475,A29,S14,1.0,0.84,0.0,0.35,0.39,0.38,0.32,0.91,0.91,0.25,0.881
476,476,A30,S1,0.95,0.68,0.0,0.31,0.26,0.21,0.22,0.93,0.47,0.18,0.874
477,477,A30,S2,0.89,0.71,1.0,0.33,0.25,0.21,0.18,0.97,0.47,0.18,0.889
478,478,A30,S3,0.84,0.54,0.0,0.13,0.1,0.11,0.05,0.71,1.0,0.0,0.861
479,479,A30,S4,0.78,0.75,0.0,0.4,0.36,0.23,0.23,0.98,0.47,0.27,0.889
480,480,A30,S5,0.73,0.69,0.0,0.36,0.3,0.19,0.17,1.0,0.32,0.09,0.972
481,481,A30,S6,0.68,0.96,0.0,0.78,0.65,0.55,0.64,0.72,0.85,1.0,1.0
482,482,A30,S7,0.62,0.65,0.0,0.27,0.27,0.13,0.14,0.89,0.56,0.0,0.906
483,483,A30,S8,0.57,0.9,0.0,0.89,0.77,0.6,0.57,0.81,0.82,0.64,0.932
484,484,A30,S9,0.51,0.96,0.0,0.6,0.61,0.44,0.4,0.82,0.76,0.64,0.936
485,485,A30,S10,0.46,0.57,0.0,0.16,0.16,0.09,0.09,0.81,0.79,0.0,0.898
486,486,A30,S11,0.41,0.54,0.0,1.0,1.0,1.0,1.0,0.58,0.97,0.55,0.922
487,487,A30,S12,0.35,0.59,0.0,0.13,0.14,0.1,0.12,0.81,0.76,0.09,0.869
488,488,A30,S13,0.3,0.71,1.0,0.24,0.28,0.18,0.2,0.94,0.53,0.18,0.885
489,489,A30,S14,0.24,0.91,0.0,0.62,0.6,0.62,0.66,0.78,0.85,0.45,0.917
490,490,A30,S15,0.19,0.68,0.0,0.31,0.26,0.21,0.22,0.93,0.47,0.18,0.874
491,491,A30,S16,0.14,0.71,1.0,0.33,0.25,0.21,0.18,0.97,0.47,0.18,0.889
492,492,A30,S17,0.08,0.54,0.0,0.13,0.1,0.11,0.05,0.71,1.0,0.0,0.861
493,493,A30,S18,0.03,0.75,0.0,0.4,0.36,0.23,0.23,0.98,0.47,0.27,0.889
494,494,A30,S19,0.03,0.69,0.0,0.36,0.3,0.19,0.17,1.0,0.32,0.09,0.972
495,495,A30,S20,0.08,0.96,0.0,0.78,0.65,0.55,0.64,0.72,0.85,1.0,1.0
496,496,A30,S21,0.14,0.65,0.0,0.27,0.27,0.13,0.14,0.89,0.56,0.0,0.906
497,497,A30,S22,0.19,0.9,0.0,0.89,0.77,0.6,0.57,0.81,0.82,0.64,0.932
498,498,A30,S23,0.24,0.96,0.0,0.6,0.61,0.44,0.4,0.82,0.76,0.64,0.936
499,499,A30,S24,0.3,0.57,0.0,0.16,0.16,0.09,0.09,0.81,0.79,0.0,0.898
500,500,A30,S25,0.35,0.85,0.0,0.78,0.75,0.62,0.65,0.7,0.82,0.18,0.919
501,501,A30,S26,0.41,0.62,0.0,0.16,0.15,0.17,0.14,0.86,0.65,0.09,0.873
502,502,A30,S27,0.46,0.71,0.0,0.24,0.27,0.21,0.22,0.94,0.5,0.27,0.873
503,503,A30,S28,0.51,0.71,0.0,0.27,0.24,0.23,0.2,0.95,0.47,0.27,0.891
504,504,A30,S29,0.57,0.74,0.0,0.29,0.29,0.24,0.24,0.93,0.53,0.18,0.891
505,505,A30,S30,0.62,0.62,0.0,0.16,0.18,0.18,0.15,0.9,0.5,0.0,0.885
506,506,A30,S31,0.68,0.6,0.0,0.07,0.12,0.15,0.16,0.9,0.65,0.0,0.857
507,507,A30,S32,0.73,0.79,0.0,0.2,0.3,0.37,0.38,0.96,0.47,0.18,0.913
508,508,A30,S33,0.78,0.57,0.0,0.11,0.12,0.13,0.08,0.78,0.79,0.0,0.879
509,509,A30,S34,0.84,0.76,0.0,0.29,0.28,0.27,0.3,0.98,0.44,0.27,0.892
510,510,A30,S35,0.89,0.66,0.0,0.22,0.2,0.19,0.17,0.9,0.5,0.18,0.875
511,511,A30,S36,0.95,0.72,0.0,0.31,0.32,0.21,0.24,0.91,0.68,0.09,0.875
